user_id,work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size,job_field,company_location_na,employment_mode
1303,2023,Senior-level,Full-time,Applied Scientist,222200,United States,Large,data science,True,Onsite
1304,2023,Senior-level,Full-time,Applied Scientist,136000,United States,Large,data science,True,Onsite
1305,2023,Mid-level,Full-time,Business Intelligence Data Analyst,67359,Canada,Large,data analytics,True,Hybrid
1306,2023,Senior-level,Full-time,Data Engineer,150000,United States,Medium,data engineering,True,Onsite
1307,2023,Senior-level,Full-time,Data Engineer,90000,United States,Medium,data engineering,True,Onsite
1308,2023,Senior-level,Full-time,Data Scientist,155000,United States,Medium,data science,True,Onsite
1309,2023,Senior-level,Full-time,Data Scientist,139500,United States,Medium,data science,True,Onsite
1310,2023,Mid-level,Full-time,Data Analyst,131650,United States,Medium,data analytics,True,Onsite
1311,2023,Mid-level,Full-time,Data Analyst,105320,United States,Medium,data analytics,True,Onsite
1312,2023,Senior-level,Full-time,Applied Scientist,222200,United States,Large,data science,True,Onsite
1313,2023,Senior-level,Full-time,Applied Scientist,136000,United States,Large,data science,True,Onsite
1314,2023,Senior-level,Full-time,Decision Scientist,204500,United States,Medium,data science,True,Onsite
1315,2023,Senior-level,Full-time,Decision Scientist,126400,United States,Medium,data science,True,Onsite
1316,2023,Senior-level,Full-time,Applied Scientist,309400,United States,Large,data science,True,Onsite
1317,2023,Senior-level,Full-time,Applied Scientist,159100,United States,Large,data science,True,Onsite
1318,2023,Senior-level,Full-time,Machine Learning Engineer,235400,United States,Medium,machine learning,True,Remote
1319,2023,Senior-level,Full-time,Machine Learning Engineer,160080,United States,Medium,machine learning,True,Remote
1320,2023,Senior-level,Full-time,Data Analyst,146190,United States,Medium,data analytics,True,Onsite
1321,2023,Senior-level,Full-time,Data Analyst,119610,United States,Medium,data analytics,True,Onsite
1322,2023,Mid-level,Full-time,Research Scientist,190000,United States,Medium,data science,True,Remote
1323,2023,Mid-level,Full-time,Research Scientist,175000,United States,Medium,data science,True,Remote
1324,2023,Senior-level,Full-time,Data Science Manager,299500,United States,Medium,data science,True,Onsite
1325,2023,Senior-level,Full-time,Data Science Manager,245100,United States,Medium,data science,True,Onsite
1326,2023,Executive/Director,Full-time,Data Scientist,228856,Great Britain,Medium,data science,False,Remote
1327,2023,Executive/Director,Full-time,Data Scientist,144540,Great Britain,Medium,data science,False,Remote
1328,2023,Senior-level,Full-time,Research Scientist,210000,United States,Medium,data science,True,Onsite
1329,2023,Senior-level,Full-time,Research Scientist,151800,United States,Medium,data science,True,Onsite
1330,2023,Senior-level,Full-time,Machine Learning Engineer,331640,United States,Medium,machine learning,True,Onsite
1331,2023,Senior-level,Full-time,Machine Learning Engineer,267720,United States,Medium,machine learning,True,Onsite
1332,2023,Mid-level,Full-time,Data Architect,150000,United States,Medium,analytics architect,True,Onsite
1333,2023,Mid-level,Full-time,Data Architect,100000,United States,Medium,analytics architect,True,Onsite
1334,2023,Senior-level,Full-time,Data Scientist,126500,United States,Medium,data science,True,Onsite
1335,2023,Senior-level,Full-time,Data Scientist,78000,United States,Medium,data science,True,Onsite
1336,2023,Senior-level,Full-time,Data Scientist,48567,Spain,Medium,data science,False,Onsite
1337,2023,Senior-level,Full-time,Data Scientist,38854,Spain,Medium,data science,False,Onsite
1338,2023,Senior-level,Full-time,Data Analyst,126500,United States,Medium,data analytics,True,Onsite
1339,2023,Senior-level,Full-time,Data Analyst,78000,United States,Medium,data analytics,True,Onsite
1340,2023,Senior-level,Full-time,BI Developer,167500,United States,Medium,business intelligence,True,Onsite
1341,2023,Senior-level,Full-time,BI Developer,106500,United States,Medium,business intelligence,True,Onsite
1342,2023,Senior-level,Full-time,Data Scientist,105000,United States,Medium,data science,True,Onsite
1343,2023,Senior-level,Full-time,Data Scientist,70000,United States,Medium,data science,True,Onsite
1344,2023,Mid-level,Full-time,Machine Learning Engineer,300000,Great Britain,Medium,machine learning,False,Onsite
1345,2023,Mid-level,Full-time,Machine Learning Engineer,200000,Great Britain,Medium,machine learning,False,Onsite
1346,2023,Senior-level,Full-time,Data Engineer,96000,United States,Medium,data engineering,True,Remote
1347,2023,Senior-level,Full-time,Data Engineer,72000,United States,Medium,data engineering,True,Remote
1348,2023,Senior-level,Full-time,Research Scientist,323300,United States,Medium,data science,True,Onsite
1349,2023,Senior-level,Full-time,Research Scientist,184700,United States,Medium,data science,True,Onsite
1350,2023,Senior-level,Full-time,Data Scientist,205150,United States,Medium,data science,True,Remote
1351,2023,Senior-level,Full-time,Data Scientist,167850,United States,Medium,data science,True,Remote
1352,2023,Senior-level,Full-time,Data Scientist,267100,United States,Medium,data science,True,Remote
1353,2023,Senior-level,Full-time,Data Scientist,167200,United States,Medium,data science,True,Remote
1354,2023,Senior-level,Full-time,Business Intelligence Engineer,247500,United States,Medium,business intelligence,True,Onsite
1355,2023,Senior-level,Full-time,Business Intelligence Engineer,172200,United States,Medium,business intelligence,True,Onsite
1356,2023,Senior-level,Full-time,Data Analyst,130000,United States,Medium,data analytics,True,Remote
1357,2023,Senior-level,Full-time,Data Analyst,110000,United States,Medium,data analytics,True,Remote
1358,2023,Senior-level,Full-time,Research Engineer,253000,United States,Medium,data science,True,Remote
1359,2023,Senior-level,Full-time,Research Engineer,156400,United States,Medium,data science,True,Remote
1360,2023,Senior-level,Full-time,Applied Scientist,222200,United States,Large,data science,True,Onsite
1361,2023,Senior-level,Full-time,Applied Scientist,136000,United States,Large,data science,True,Onsite
1362,2023,Senior-level,Full-time,Research Scientist,278700,United States,Medium,data science,True,Onsite
1363,2023,Senior-level,Full-time,Research Scientist,159300,United States,Medium,data science,True,Onsite
1364,2023,Senior-level,Full-time,Data Scientist,222750,United States,Medium,data science,True,Onsite
1365,2023,Senior-level,Full-time,Data Scientist,182250,United States,Medium,data science,True,Onsite
1366,2023,Entry-level,Full-time,Data Science Engineer,103937,Switzerland,Small,data science,False,Hybrid
1367,2023,Mid-level,Full-time,Data Scientist,50726,Andorra,Small,data science,False,Hybrid
1368,2023,Senior-level,Full-time,Data Engineer,215000,United States,Medium,data engineering,True,Onsite
1369,2023,Senior-level,Full-time,Data Engineer,185000,United States,Medium,data engineering,True,Onsite
1370,2023,Senior-level,Full-time,Machine Learning Engineer,296400,United States,Medium,machine learning,True,Onsite
1371,2023,Senior-level,Full-time,Machine Learning Engineer,148594,United States,Medium,machine learning,True,Onsite
1372,2023,Senior-level,Full-time,Data Scientist,206000,United States,Medium,data science,True,Remote
1373,2023,Senior-level,Full-time,Data Scientist,140250,United States,Medium,data science,True,Remote
1374,2023,Senior-level,Full-time,Data Analytics Manager,254500,United States,Large,data analytics,True,Remote
1375,2023,Senior-level,Full-time,Data Analytics Manager,130900,United States,Large,data analytics,True,Remote
1376,2023,Senior-level,Full-time,Data Scientist,198000,United States,Medium,data science,True,Remote
1377,2023,Senior-level,Full-time,Data Scientist,124000,United States,Medium,data science,True,Remote
1378,2023,Senior-level,Full-time,Data Manager,145000,United States,Medium,data engineering,True,Onsite
1379,2023,Senior-level,Full-time,Data Manager,130000,United States,Medium,data engineering,True,Onsite
1380,2023,Senior-level,Full-time,BI Analyst,234485,United States,Medium,data analytics,True,Remote
1381,2023,Senior-level,Full-time,BI Analyst,112655,United States,Medium,data analytics,True,Remote
1382,2023,Senior-level,Full-time,Machine Learning Engineer,296400,United States,Medium,machine learning,True,Onsite
1383,2023,Senior-level,Full-time,Machine Learning Engineer,148594,United States,Medium,machine learning,True,Onsite
1384,2023,Senior-level,Full-time,Applied Scientist,222200,United States,Large,data science,True,Onsite
1385,2023,Senior-level,Full-time,Applied Scientist,136000,United States,Large,data science,True,Onsite
1386,2023,Senior-level,Full-time,Machine Learning Engineer,200000,United States,Medium,machine learning,True,Remote
1387,2023,Senior-level,Full-time,Machine Learning Engineer,150000,United States,Medium,machine learning,True,Remote
1388,2023,Entry-level,Full-time,Data Analyst,125000,United States,Medium,data analytics,True,Onsite
1389,2023,Entry-level,Full-time,Data Analyst,105000,United States,Medium,data analytics,True,Onsite
1390,2023,Mid-level,Full-time,Data Scientist,85982,Great Britain,Medium,data science,False,Onsite
1391,2023,Mid-level,Full-time,Data Scientist,51589,Great Britain,Medium,data science,False,Onsite
1392,2023,Mid-level,Full-time,Data Engineer,70153,France,Medium,data engineering,False,Remote
1393,2023,Mid-level,Full-time,Data Engineer,64756,France,Medium,data engineering,False,Remote
1394,2023,Senior-level,Full-time,Data Scientist,258000,Canada,Medium,data science,True,Onsite
1395,2023,Senior-level,Full-time,Data Scientist,190000,Canada,Medium,data science,True,Onsite
1396,2023,Senior-level,Full-time,Data Scientist,184184,United States,Medium,data science,True,Remote
1397,2023,Senior-level,Full-time,Data Scientist,167441,United States,Medium,data science,True,Remote
1398,2023,Entry-level,Full-time,AI Programmer,74021,Canada,Large,data science,True,Remote
1399,2023,Entry-level,Full-time,Data Scientist,32378,Netherlands,Large,data science,False,Onsite
1400,2023,Executive/Director,Full-time,Data Engineer,204500,United States,Medium,data engineering,True,Onsite
1401,2023,Executive/Director,Full-time,Data Engineer,130000,United States,Medium,data engineering,True,Onsite
1402,2023,Entry-level,Full-time,Analytics Engineer,90000,United States,Medium,data analytics,True,Onsite
1403,2023,Entry-level,Full-time,Analytics Engineer,84000,United States,Medium,data analytics,True,Onsite
1404,2023,Senior-level,Full-time,Data Scientist,136000,United States,Medium,data science,True,Onsite
1405,2023,Senior-level,Full-time,Data Scientist,104000,United States,Medium,data science,True,Onsite
1406,2023,Senior-level,Full-time,Data Engineer,202400,United States,Medium,data engineering,True,Remote
1407,2023,Senior-level,Full-time,Data Engineer,147200,United States,Medium,data engineering,True,Remote
1408,2023,Entry-level,Full-time,Data Engineer,80000,United States,Medium,data engineering,True,Onsite
1409,2023,Entry-level,Full-time,Data Engineer,52500,United States,Medium,data engineering,True,Onsite
1410,2023,Mid-level,Full-time,Data Engineer,128000,United States,Medium,data engineering,True,Onsite
1411,2023,Mid-level,Full-time,Data Engineer,81500,United States,Medium,data engineering,True,Onsite
1412,2023,Senior-level,Full-time,Data Analyst,105000,United States,Medium,data analytics,True,Remote
1413,2023,Senior-level,Full-time,Data Analyst,75000,United States,Medium,data analytics,True,Remote
1414,2023,Senior-level,Full-time,Data Analyst,95000,United States,Medium,data analytics,True,Onsite
1415,2023,Senior-level,Full-time,Data Analyst,75000,United States,Medium,data analytics,True,Onsite
1416,2023,Mid-level,Full-time,Data Engineer,167500,United States,Medium,data engineering,True,Onsite
1417,2023,Mid-level,Full-time,Data Engineer,106500,United States,Medium,data engineering,True,Onsite
1418,2023,Senior-level,Full-time,Data Scientist,139500,United States,Medium,data science,True,Remote
1419,2023,Senior-level,Full-time,Data Scientist,90000,United States,Medium,data science,True,Remote
1420,2023,Senior-level,Full-time,Machine Learning Engineer,269500,United States,Medium,machine learning,True,Onsite
1421,2023,Senior-level,Full-time,Machine Learning Engineer,166600,United States,Medium,machine learning,True,Onsite
1422,2023,Senior-level,Full-time,AI Architect,330000,United States,Medium,data science,True,Onsite
1423,2023,Senior-level,Full-time,AI Architect,204000,United States,Medium,data science,True,Onsite
1424,2023,Senior-level,Full-time,Data Engineer,252000,United States,Medium,data engineering,True,Onsite
1425,2023,Senior-level,Full-time,Data Engineer,129000,United States,Medium,data engineering,True,Onsite
1426,2023,Senior-level,Full-time,Data Engineer,180000,United States,Medium,data engineering,True,Remote
1427,2023,Senior-level,Full-time,Data Engineer,165000,United States,Medium,data engineering,True,Remote
1428,2023,Senior-level,Full-time,Business Intelligence Engineer,192000,United States,Medium,business intelligence,True,Onsite
1429,2023,Senior-level,Full-time,Business Intelligence Engineer,142000,United States,Medium,business intelligence,True,Onsite
